source_status,pulled_at_local,delivery_window_since,delivery_window_until,account_alias,account_name,customer_id,object_level,object_id,current_name,parent_campaign_id,parent_campaign_name,parent_ad_group_id,parent_ad_group_name,configured_status,campaign_status,channel_type,channel_sub_type,bidding_strategy_type,ad_group_type,ad_type,final_urls,spend,impressions,clicks,conversions,all_conversions,proposed_gads_name,proposed_key,naming_status,notes
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad_group,181423429642,general keywords ontario,21834362138,franch | search | kw | ontario,181423429642,general keywords ontario,ENABLED,PAUSED,SEARCH,,MAXIMIZE_CONVERSIONS,SEARCH_STANDARD,,,70.03,174,23,0,2,Franchise Search | Franchise General | Ontario | Mixed,franchise-search-franchise-general-ontario-mixed,proposed,ad group naming inferred from current keyword theme; verify before live rename
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad_group,164432707130,franchise childcare education,21834362138,franch | search | kw | ontario,164432707130,franchise childcare education,ENABLED,PAUSED,SEARCH,,MAXIMIZE_CONVERSIONS,SEARCH_STANDARD,,,66.62,275,26,0,4.5,Franchise Search | Franchise Childcare | Ontario | Mixed,franchise-search-franchise-childcare-ontario-mixed,proposed,ad group naming inferred from current keyword theme; verify before live rename
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad_group,164432707170,franchise montessori/kindergarten,21834362138,franch | search | kw | ontario,164432707170,franchise montessori/kindergarten,ENABLED,PAUSED,SEARCH,,MAXIMIZE_CONVERSIONS,SEARCH_STANDARD,,,27.95,96,12,1,5,Franchise Search | Franchise General | Ontario | Mixed,franchise-search-franchise-general-ontario-mixed,proposed,ad group naming inferred from current keyword theme; verify before live rename
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad_group,159550560227,franchise childcare education,20850452314,franch | search | kw | alberta,159550560227,franchise childcare education,ENABLED,PAUSED,SEARCH,,MAXIMIZE_CONVERSIONS,SEARCH_STANDARD,,,17.53,241,10,3,4,Franchise Search | Franchise Childcare | Alberta | Mixed,franchise-search-franchise-childcare-alberta-mixed,proposed,ad group naming inferred from current keyword theme; verify before live rename
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad_group,168757570946,franchise preschool,21834362138,franch | search | kw | ontario,168757570946,franchise preschool,ENABLED,PAUSED,SEARCH,,MAXIMIZE_CONVERSIONS,SEARCH_STANDARD,,,0.00,1,0,0,0,Franchise Search | Franchise General | Ontario | Mixed,franchise-search-franchise-general-ontario-mixed,proposed,ad group naming inferred from current keyword theme; verify before live rename
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad_group,168929447029,investor,21834362138,franch | search | kw | ontario,168929447029,investor,ENABLED,PAUSED,SEARCH,,MAXIMIZE_CONVERSIONS,SEARCH_STANDARD,,,0.00,2,0,0,0,Franchise Search | Franchise Investor | Ontario | Mixed,franchise-search-franchise-investor-ontario-mixed,proposed,ad group naming inferred from current keyword theme; verify before live rename
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad,718071927324,RESPONSIVE_SEARCH_AD / 718071927324,21834362138,franch | search | kw | ontario,164432707090,franchise daycare ontario,ENABLED,PAUSED,SEARCH,,,,RESPONSIVE_SEARCH_AD,https://franchise.cefa.ca/,140.60,549,70,0,8.5,not_applicable,gads-ad-718071927324,id_only,Google Ads ads do not have a stable visible ad name like Meta; use ad ID plus build manifest/ad key for tracking and bulk edits
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad,683951739032,RESPONSIVE_SEARCH_AD / 683951739032,20850452314,franch | search | kw | alberta,157372007260,franchise daycare alberta,ENABLED,PAUSED,SEARCH,,,,RESPONSIVE_SEARCH_AD,https://franchise.cefa.ca/,96.93,415,41,3,3,not_applicable,gads-ad-683951739032,id_only,Google Ads ads do not have a stable visible ad name like Meta; use ad ID plus build manifest/ad key for tracking and bulk edits
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad,753629259255,RESPONSIVE_SEARCH_AD / 753629259255,20850452314,franch | search | kw | alberta,181423429402,general keywords alberta,ENABLED,PAUSED,SEARCH,,,,RESPONSIVE_SEARCH_AD,https://franchise.cefa.ca/,76.77,512,31,0,0,not_applicable,gads-ad-753629259255,id_only,Google Ads ads do not have a stable visible ad name like Meta; use ad ID plus build manifest/ad key for tracking and bulk edits
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad,753741765011,RESPONSIVE_SEARCH_AD / 753741765011,21834362138,franch | search | kw | ontario,181423429642,general keywords ontario,ENABLED,PAUSED,SEARCH,,,,RESPONSIVE_SEARCH_AD,https://franchise.cefa.ca/,70.03,174,23,0,2,not_applicable,gads-ad-753741765011,id_only,Google Ads ads do not have a stable visible ad name like Meta; use ad ID plus build manifest/ad key for tracking and bulk edits
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad,718071927327,RESPONSIVE_SEARCH_AD / 718071927327,21834362138,franch | search | kw | ontario,164432707130,franchise childcare education,ENABLED,PAUSED,SEARCH,,,,RESPONSIVE_SEARCH_AD,https://franchise.cefa.ca/,66.62,275,26,0,4.5,not_applicable,gads-ad-718071927327,id_only,Google Ads ads do not have a stable visible ad name like Meta; use ad ID plus build manifest/ad key for tracking and bulk edits
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad,718071927330,RESPONSIVE_SEARCH_AD / 718071927330,21834362138,franch | search | kw | ontario,164432707170,franchise montessori/kindergarten,ENABLED,PAUSED,SEARCH,,,,RESPONSIVE_SEARCH_AD,https://franchise.cefa.ca/,27.95,96,12,1,5,not_applicable,gads-ad-718071927330,id_only,Google Ads ads do not have a stable visible ad name like Meta; use ad ID plus build manifest/ad key for tracking and bulk edits
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad,683970780470,RESPONSIVE_SEARCH_AD / 683970780470,20850452314,franch | search | kw | alberta,159550560227,franchise childcare education,ENABLED,PAUSED,SEARCH,,,,RESPONSIVE_SEARCH_AD,https://franchise.cefa.ca/,13.68,196,8,3,4,not_applicable,gads-ad-683970780470,id_only,Google Ads ads do not have a stable visible ad name like Meta; use ad ID plus build manifest/ad key for tracking and bulk edits
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad,707481112730,RESPONSIVE_SEARCH_AD / 707481112730,20850452314,franch | search | kw | alberta,157372007260,franchise daycare alberta,ENABLED,PAUSED,SEARCH,,,,RESPONSIVE_SEARCH_AD,https://franchise.cefa.ca/,11.86,54,6,0,0,not_applicable,gads-ad-707481112730,id_only,Google Ads ads do not have a stable visible ad name like Meta; use ad ID plus build manifest/ad key for tracking and bulk edits
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad,689658708629,RESPONSIVE_SEARCH_AD / 689658708629,20850452314,franch | search | kw | alberta,159550560227,franchise childcare education,ENABLED,PAUSED,SEARCH,,,,RESPONSIVE_SEARCH_AD,https://franchise.cefa.ca/,3.86,36,2,0,0,not_applicable,gads-ad-689658708629,id_only,Google Ads ads do not have a stable visible ad name like Meta; use ad ID plus build manifest/ad key for tracking and bulk edits
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad,753741765515,RESPONSIVE_SEARCH_AD / 753741765515,20850452314,franch | search | kw | alberta,181423429402,general keywords alberta,ENABLED,PAUSED,SEARCH,,,,RESPONSIVE_SEARCH_AD,https://franchise.cefa.ca/,1.20,45,1,0,0,not_applicable,gads-ad-753741765515,id_only,Google Ads ads do not have a stable visible ad name like Meta; use ad ID plus build manifest/ad key for tracking and bulk edits
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad,707481112736,RESPONSIVE_SEARCH_AD / 707481112736,20850452314,franch | search | kw | alberta,159550560227,franchise childcare education,ENABLED,PAUSED,SEARCH,,,,RESPONSIVE_SEARCH_AD,https://franchise.cefa.ca/,0.00,9,0,0,0,not_applicable,gads-ad-707481112736,id_only,Google Ads ads do not have a stable visible ad name like Meta; use ad ID plus build manifest/ad key for tracking and bulk edits
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad,718067485161,RESPONSIVE_SEARCH_AD / 718067485161,21834362138,franch | search | kw | ontario,168757570946,franchise preschool,ENABLED,PAUSED,SEARCH,,,,RESPONSIVE_SEARCH_AD,https://franchise.cefa.ca/,0.00,1,0,0,0,not_applicable,gads-ad-718067485161,id_only,Google Ads ads do not have a stable visible ad name like Meta; use ad ID plus build manifest/ad key for tracking and bulk edits
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,ad,718353325184,RESPONSIVE_SEARCH_AD / 718353325184,21834362138,franch | search | kw | ontario,168929447029,investor,ENABLED,PAUSED,SEARCH,,,,RESPONSIVE_SEARCH_AD,https://franchise.cefa.ca/,0.00,2,0,0,0,not_applicable,gads-ad-718353325184,id_only,Google Ads ads do not have a stable visible ad name like Meta; use ad ID plus build manifest/ad key for tracking and bulk edits
Verified live Google Ads API read; proposed names are Partial/inferred,2026-05-04 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,3820636025,asset_group,6642420540,Franchise | General | pmax,23340322790,fr | traffic | application submit,6642420540,Franchise | General | pmax,ENABLED,PAUSED,PERFORMANCE_MAX,,,ASSET_GROUP,,,1848.81,38232,5734,966,971,Asset Group | Canada | PMax,asset-group-canada-pmax,proposed,PMax asset group naming inferred; verify asset group role before live rename
