source_status,pulled_at_local,delivery_window_since,delivery_window_until,account_alias,account_name,account_id,object_level,object_id,current_name,parent_campaign_id,parent_campaign_name,parent_adset_id,parent_adset_name,configured_status,effective_status,objective_or_optimization_goal,spend,impressions,clicks,proposed_nc2_name,proposed_key,naming_status,notes
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219728736640488,image | next step | did you know,120216972004510488,cefa franchise | alberta | prospecting,120219728430800488,alberta | sophisticated investor | 35+,ACTIVE,CAMPAIGN_PAUSED,,0.03,4,0,IMG | FranchiseAcq | Next Step | Did You Know | v1,img-franchiseacq-next-step-did-you-know-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219736306870488,image | canadas leading | why cefa,120216972004510488,cefa franchise | alberta | prospecting,120219728430800488,alberta | sophisticated investor | 35+,ACTIVE,CAMPAIGN_PAUSED,,1.03,40,0,IMG | FranchiseAcq | Canadas Leading | Why CEFA | v1,img-franchiseacq-canadas-leading-why-cefa-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219737123540488,image | canadas leading | did you know,120216972004510488,cefa franchise | alberta | prospecting,120219728430800488,alberta | sophisticated investor | 35+,ACTIVE,CAMPAIGN_PAUSED,,0.27,18,0,IMG | FranchiseAcq | Canadas Leading | Did You Know | v1,img-franchiseacq-canadas-leading-did-you-know-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219737312700488,Video | Premium Franchise | why cefa,120216972004510488,cefa franchise | alberta | prospecting,120219728430800488,alberta | sophisticated investor | 35+,ACTIVE,CAMPAIGN_PAUSED,,31.07,1040,5,VID | FranchiseAcq | Premium Franchise | Why CEFA | v1,vid-franchiseacq-premium-franchise-why-cefa-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219737766210488,Video | Premium Franchise | why cefa,120216972004510488,cefa franchise | alberta | prospecting,120219728430800488,alberta | sophisticated investor | 35+,ACTIVE,CAMPAIGN_PAUSED,,10.87,407,7,VID | FranchiseAcq | Premium Franchise | Why CEFA | v1,vid-franchiseacq-premium-franchise-why-cefa-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219737877770488,image | next step | why cefa,120216972004510488,cefa franchise | alberta | prospecting,120219737877790488,alberta |  Multiunit Franchisees | 35-55,ACTIVE,CAMPAIGN_PAUSED,,1.16,31,2,IMG | FranchiseAcq | Next Step | Why CEFA | v1,img-franchiseacq-next-step-why-cefa-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219737877800488,image | next step | did you know,120216972004510488,cefa franchise | alberta | prospecting,120219737877790488,alberta |  Multiunit Franchisees | 35-55,ACTIVE,CAMPAIGN_PAUSED,,44.19,1604,7,IMG | FranchiseAcq | Next Step | Did You Know | v1,img-franchiseacq-next-step-did-you-know-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219737877820488,image | canadas leading | did you know,120216972004510488,cefa franchise | alberta | prospecting,120219737877790488,alberta |  Multiunit Franchisees | 35-55,ACTIVE,CAMPAIGN_PAUSED,,312.87,19515,219,IMG | FranchiseAcq | Canadas Leading | Did You Know | v1,img-franchiseacq-canadas-leading-did-you-know-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219738317630488,image | canadas leading | diversify,120216972004510488,cefa franchise | alberta | prospecting,120219737877790488,alberta |  Multiunit Franchisees | 35-55,ACTIVE,CAMPAIGN_PAUSED,,59.57,3502,31,IMG | FranchiseAcq | Canadas Leading | Diversify | v1,img-franchiseacq-canadas-leading-diversify-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219738317640488,Video | Premium Franchise | diversify,120216972004510488,cefa franchise | alberta | prospecting,120219737877790488,alberta |  Multiunit Franchisees | 35-55,ACTIVE,CAMPAIGN_PAUSED,,577.44,27833,374,VID | FranchiseAcq | Premium Franchise | Diversify | v1,vid-franchiseacq-premium-franchise-diversify-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219738317650488,image | next step | diversify,120216972004510488,cefa franchise | alberta | prospecting,120219737877790488,alberta |  Multiunit Franchisees | 35-55,ACTIVE,CAMPAIGN_PAUSED,,12.96,329,1,IMG | FranchiseAcq | Next Step | Diversify | v1,img-franchiseacq-next-step-diversify-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219752165200488,image | next step | why cefa,120216971594560488,cefa franchise | ontario | prospecting,120219752165180488,ontario | sophisticated investor | 35-55,ACTIVE,ADSET_PAUSED,,0.03,3,0,IMG | FranchiseAcq | Next Step | Why CEFA | v1,img-franchiseacq-next-step-why-cefa-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219752165220488,image | next step | diversify,120216971594560488,cefa franchise | ontario | prospecting,120219752165210488,ontario |  Multiunit Franchisees | 35-55,ACTIVE,CAMPAIGN_PAUSED,,121.56,4584,57,IMG | FranchiseAcq | Next Step | Diversify | v1,img-franchiseacq-next-step-diversify-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219752165230488,image | next step | did you know,120216971594560488,cefa franchise | ontario | prospecting,120219752165210488,ontario |  Multiunit Franchisees | 35-55,ACTIVE,CAMPAIGN_PAUSED,,6.05,262,6,IMG | FranchiseAcq | Next Step | Did You Know | v1,img-franchiseacq-next-step-did-you-know-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219752165250488,Video | Premium Franchise | diversify,120216971594560488,cefa franchise | ontario | prospecting,120219752165210488,ontario |  Multiunit Franchisees | 35-55,ACTIVE,CAMPAIGN_PAUSED,,3755.67,142250,1573,VID | FranchiseAcq | Premium Franchise | Diversify | v1,vid-franchiseacq-premium-franchise-diversify-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219752165270488,Video | Premium Franchise | why cefa,120216971594560488,cefa franchise | ontario | prospecting,120219752165180488,ontario | sophisticated investor | 35-55,ACTIVE,ADSET_PAUSED,,44.6,1722,20,VID | FranchiseAcq | Premium Franchise | Why CEFA | v1,vid-franchiseacq-premium-franchise-why-cefa-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219752165290488,image | canadas leading | diversify,120216971594560488,cefa franchise | ontario | prospecting,120219752165210488,ontario |  Multiunit Franchisees | 35-55,ACTIVE,CAMPAIGN_PAUSED,,398,18299,175,IMG | FranchiseAcq | Canadas Leading | Diversify | v1,img-franchiseacq-canadas-leading-diversify-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219752165320488,image | canadas leading | did you know,120216971594560488,cefa franchise | ontario | prospecting,120219752165210488,ontario |  Multiunit Franchisees | 35-55,ACTIVE,CAMPAIGN_PAUSED,,437.82,22372,277,IMG | FranchiseAcq | Canadas Leading | Did You Know | v1,img-franchiseacq-canadas-leading-did-you-know-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219752165330488,image | canadas leading | did you know,120216971594560488,cefa franchise | ontario | prospecting,120219752165180488,ontario | sophisticated investor | 35-55,ACTIVE,ADSET_PAUSED,,246.63,11956,112,IMG | FranchiseAcq | Canadas Leading | Did You Know | v1,img-franchiseacq-canadas-leading-did-you-know-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219752165340488,Video | Premium Franchise | why cefa,120216971594560488,cefa franchise | ontario | prospecting,120219752165180488,ontario | sophisticated investor | 35-55,ACTIVE,ADSET_PAUSED,,229.1,7086,57,VID | FranchiseAcq | Premium Franchise | Why CEFA | v1,vid-franchiseacq-premium-franchise-why-cefa-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219752165350488,image | next step | why cefa,120216971594560488,cefa franchise | ontario | prospecting,120219752165210488,ontario |  Multiunit Franchisees | 35-55,ACTIVE,CAMPAIGN_PAUSED,,2.1,75,1,IMG | FranchiseAcq | Next Step | Why CEFA | v1,img-franchiseacq-next-step-why-cefa-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219752165380488,image | next step | did you know,120216971594560488,cefa franchise | ontario | prospecting,120219752165180488,ontario | sophisticated investor | 35-55,ACTIVE,ADSET_PAUSED,,0.05,4,0,IMG | FranchiseAcq | Next Step | Did You Know | v1,img-franchiseacq-next-step-did-you-know-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219752165390488,image | canadas leading | Consistent Demand,120216971594560488,cefa franchise | ontario | prospecting,120219752165180488,ontario | sophisticated investor | 35-55,ACTIVE,ADSET_PAUSED,,86.73,4331,31,IMG | FranchiseAcq | Canadas Leading | Consistent Demand | v1,img-franchiseacq-canadas-leading-consistent-demand-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120228664137130488,image | did you know | why cefa,120216971594560488,cefa franchise | ontario | prospecting,120219752165180488,ontario | sophisticated investor | 35-55,ACTIVE,ADSET_PAUSED,,286.03,8263,67,IMG | FranchiseAcq | Did You Know | Why CEFA | v1,img-franchiseacq-did-you-know-why-cefa-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120228664137140488,image | did you know | did you know | v3,120216971594560488,cefa franchise | ontario | prospecting,120219752165180488,ontario | sophisticated investor | 35-55,ACTIVE,ADSET_PAUSED,,8.44,292,3,IMG | FranchiseAcq | Did You Know | Did You Know | v3,img-franchiseacq-did-you-know-did-you-know-v3,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120228664442320488,image | did you know | why cefa,120216972004510488,cefa franchise | alberta | prospecting,120219728430800488,alberta | sophisticated investor | 35+,ACTIVE,CAMPAIGN_PAUSED,,24.01,1029,11,IMG | FranchiseAcq | Did You Know | Why CEFA | v1,img-franchiseacq-did-you-know-why-cefa-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120228664442330488,image | did you know | did you know,120216972004510488,cefa franchise | alberta | prospecting,120219728430800488,alberta | sophisticated investor | 35+,ACTIVE,CAMPAIGN_PAUSED,,10.5,402,5,IMG | FranchiseAcq | Did You Know | Did You Know | v1,img-franchiseacq-did-you-know-did-you-know-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120228664654330488,image | did you know | experienced investor | v2,120216971594560488,cefa franchise | ontario | prospecting,120219752165180488,ontario | sophisticated investor | 35-55,ACTIVE,ADSET_PAUSED,,0.02,3,0,IMG | FranchiseAcq | Did You Know | Experienced Investor | v2,img-franchiseacq-did-you-know-experienced-investor-v2,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120228664689990488,Video | Premium Franchise | experienced investor,120216971594560488,cefa franchise | ontario | prospecting,120219752165180488,ontario | sophisticated investor | 35-55,ACTIVE,ADSET_PAUSED,,453.38,16831,221,VID | FranchiseAcq | Premium Franchise | Experienced Investor | v1,vid-franchiseacq-premium-franchise-experienced-investor-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120228664734150488,image | did you know | experienced investor,120216971594560488,cefa franchise | ontario | prospecting,120219752165180488,ontario | sophisticated investor | 35-55,ACTIVE,ADSET_PAUSED,,2.31,75,2,IMG | FranchiseAcq | Did You Know | Experienced Investor | v1,img-franchiseacq-did-you-know-experienced-investor-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120228664774270488,image | did you know | experienced investor,120216972004510488,cefa franchise | alberta | prospecting,120219728430800488,alberta | sophisticated investor | 35+,ACTIVE,CAMPAIGN_PAUSED,,0.23,9,0,IMG | FranchiseAcq | Did You Know | Experienced Investor | v1,img-franchiseacq-did-you-know-experienced-investor-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120228664774280488,image | canadas leading | experienced investor,120216972004510488,cefa franchise | alberta | prospecting,120219728430800488,alberta | sophisticated investor | 35+,ACTIVE,CAMPAIGN_PAUSED,,1.27,63,0,IMG | FranchiseAcq | Canadas Leading | Experienced Investor | v1,img-franchiseacq-canadas-leading-experienced-investor-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120228664774290488,Video | Premium Franchise | experienced investor,120216972004510488,cefa franchise | alberta | prospecting,120219728430800488,alberta | sophisticated investor | 35+,ACTIVE,CAMPAIGN_PAUSED,,2.01,75,0,VID | FranchiseAcq | Premium Franchise | Experienced Investor | v1,vid-franchiseacq-premium-franchise-experienced-investor-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120228664774300488,image | next step | experienced investor,120216972004510488,cefa franchise | alberta | prospecting,120219728430800488,alberta | sophisticated investor | 35+,ACTIVE,CAMPAIGN_PAUSED,,0.16,13,0,IMG | FranchiseAcq | Next Step | Experienced Investor | v1,img-franchiseacq-next-step-experienced-investor-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120241522289440488,Ad 2 - Retargeting,120241522289400488,Reshift Franchise Acquisition - US New,120241522289420488,Reshift Franchise Acquisition - Retargeting,ACTIVE,CAMPAIGN_PAUSED,,7.23,113,2,UNK | FranchiseAcq | Ad 2 - Retargeting | Pending | v1,unk-franchiseacq-ad-2-retargeting-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120241522289450488,Ad 3 - Retargeting,120241522289400488,Reshift Franchise Acquisition - US New,120241522289420488,Reshift Franchise Acquisition - Retargeting,ACTIVE,CAMPAIGN_PAUSED,,397.57,5695,90,UNK | FranchiseAcq | Ad 3 - Retargeting | Pending | v1,unk-franchiseacq-ad-3-retargeting-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120241522289460488,Ad 5 - Video - Atlanta,120241522289400488,Reshift Franchise Acquisition - US New,120241522289530488,Reshift Franchise Acquisition - Atlanta,ACTIVE,CAMPAIGN_PAUSED,,32.47,390,12,VID | FranchiseAcq | Ad 5 - Video - Atlanta | Pending | v1,vid-franchiseacq-ad-5-video-atlanta-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120241522289470488,Ad 1 - Atlanta,120241522289400488,Reshift Franchise Acquisition - US New,120241522289530488,Reshift Franchise Acquisition - Atlanta,ACTIVE,CAMPAIGN_PAUSED,,392,6801,153,UNK | FranchiseAcq | Ad 1 - Atlanta | Pending | v1,unk-franchiseacq-ad-1-atlanta-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120241522289500488,Ad 4 - Carousel - Atlanta,120241522289400488,Reshift Franchise Acquisition - US New,120241522289530488,Reshift Franchise Acquisition - Atlanta,PAUSED,PAUSED,,114.71,2388,60,CAR | FranchiseAcq | Ad 4 - Carousel - Atlanta | Pending | v1,car-franchiseacq-ad-4-carousel-atlanta-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120241522289540488,Ad 4 - Carousel - Retargeting,120241522289400488,Reshift Franchise Acquisition - US New,120241522289420488,Reshift Franchise Acquisition - Retargeting,ACTIVE,CAMPAIGN_PAUSED,,59.67,1044,19,CAR | FranchiseAcq | Ad 4 - Carousel - Retargeting | Pending | v1,car-franchiseacq-ad-4-carousel-retargeting-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120241522289570488,Ad 2 - Atlanta,120241522289400488,Reshift Franchise Acquisition - US New,120241522289530488,Reshift Franchise Acquisition - Atlanta,ACTIVE,CAMPAIGN_PAUSED,,189.66,3915,108,UNK | FranchiseAcq | Ad 2 - Atlanta | Pending | v1,unk-franchiseacq-ad-2-atlanta-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120241522289580488,Ad 3 - Atlanta,120241522289400488,Reshift Franchise Acquisition - US New,120241522289530488,Reshift Franchise Acquisition - Atlanta,ACTIVE,CAMPAIGN_PAUSED,,453.2,8417,90,UNK | FranchiseAcq | Ad 3 - Atlanta | Pending | v1,unk-franchiseacq-ad-3-atlanta-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120241522289590488,Ad 1 - Retargetng,120241522289400488,Reshift Franchise Acquisition - US New,120241522289420488,Reshift Franchise Acquisition - Retargeting,ACTIVE,CAMPAIGN_PAUSED,,43.82,611,20,UNK | FranchiseAcq | Ad 1 - Retargetng | Pending | v1,unk-franchiseacq-ad-1-retargetng-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120241522289610488,Ad 5 - Video - Retargeting,120241522289400488,Reshift Franchise Acquisition - US New,120241522289420488,Reshift Franchise Acquisition - Retargeting,ACTIVE,CAMPAIGN_PAUSED,,0.02,2,0,VID | FranchiseAcq | Ad 5 - Video - Retargeting | Pending | v1,vid-franchiseacq-ad-5-video-retargeting-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120241522293560488,Ad 4 - Carousel - Charlotte,120241522289400488,Reshift Franchise Acquisition - US New,120241522293590488,Reshift Franchise Acquisition - Charlotte,ACTIVE,CAMPAIGN_PAUSED,,690.54,20202,537,CAR | FranchiseAcq | Ad 4 - Carousel - Charlotte | Pending | v1,car-franchiseacq-ad-4-carousel-charlotte-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120241522293570488,Ad 1 - Charlotte,120241522289400488,Reshift Franchise Acquisition - US New,120241522293590488,Reshift Franchise Acquisition - Charlotte,ACTIVE,CAMPAIGN_PAUSED,,146.83,3138,93,UNK | FranchiseAcq | Ad 1 - Charlotte | Pending | v1,unk-franchiseacq-ad-1-charlotte-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120241522293580488,Ad 2 - Charlotte,120241522289400488,Reshift Franchise Acquisition - US New,120241522293590488,Reshift Franchise Acquisition - Charlotte,ACTIVE,CAMPAIGN_PAUSED,,125.93,2489,64,UNK | FranchiseAcq | Ad 2 - Charlotte | Pending | v1,unk-franchiseacq-ad-2-charlotte-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120241522293600488,Ad 3 - Charlotte,120241522289400488,Reshift Franchise Acquisition - US New,120241522293590488,Reshift Franchise Acquisition - Charlotte,ACTIVE,CAMPAIGN_PAUSED,,36.18,854,6,UNK | FranchiseAcq | Ad 3 - Charlotte | Pending | v1,unk-franchiseacq-ad-3-charlotte-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120241522293610488,Ad 5 - Video - Charlotte,120241522289400488,Reshift Franchise Acquisition - US New,120241522293590488,Reshift Franchise Acquisition - Charlotte,ACTIVE,CAMPAIGN_PAUSED,,18.58,318,4,VID | FranchiseAcq | Ad 5 - Video - Charlotte | Pending | v1,vid-franchiseacq-ad-5-video-charlotte-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120242077946340488,Ad 1 - B - Charlotte,120241522289400488,Reshift Franchise Acquisition - US New,120241522293590488,Reshift Franchise Acquisition - Charlotte,PAUSED,PAUSED,,41.76,811,17,UNK | FranchiseAcq | Ad 1 - B - Charlotte | Pending | v1,unk-franchiseacq-ad-1-b-charlotte-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120242077981290488,Ad 2 - B - Charlotte,120241522289400488,Reshift Franchise Acquisition - US New,120241522293590488,Reshift Franchise Acquisition - Charlotte,ACTIVE,CAMPAIGN_PAUSED,,14.28,294,6,UNK | FranchiseAcq | Ad 2 - B - Charlotte | Pending | v1,unk-franchiseacq-ad-2-b-charlotte-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120242078009690488,Ad 3 - B - Charlotte,120241522289400488,Reshift Franchise Acquisition - US New,120241522293590488,Reshift Franchise Acquisition - Charlotte,ACTIVE,CAMPAIGN_PAUSED,,76.84,1345,16,UNK | FranchiseAcq | Ad 3 - B - Charlotte | Pending | v1,unk-franchiseacq-ad-3-b-charlotte-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
